Date,Close,Open,High,Low,Volume,SMI 10,SMI 30
45293,44.92,45.15,45.34,44.85,593821,,
45294,45.3,44.92,45.42,44.67,776690,,
45295,45.32,45.17,45.59,44.89,508185,,
45296,45.77,45.21,45.97,44.57,962556,,
45299,45.76,45.77,45.97,45.25,493325,,
45300,45.4,46.0,46.12,45.4,455133,,
45301,45.56,45.25,45.67,45.05,758477,,
45302,45.15,45.69,45.78,44.83,507601,,
45303,45.54,45.29,45.59,45.15,451603,,
45306,45.24,45.73,45.73,45.21,325776,,
45307,45.16,45.18,45.3,44.93,567455,0.23999999999999488,
45308,42.5,44.31,44.31,42.26,856813,-2.799999999999997,
45309,42.71,42.3,42.71,42.08,607612,-2.6099999999999994,
45310,42.5,42.81,43.07,42.26,376988,-3.270000000000003,
45313,42.94,42.62,43.06,42.49,390494,-2.8200000000000003,
45314,43.14,43.37,43.74,43.05,615348,-2.259999999999998,
45315,44.53,43.86,44.8,43.75,732828,-1.0300000000000011,
45316,44.73,44.6,44.89,44.3,895264,-0.4200000000000017,
45317,46.31,46.71,46.83,44.22,1061739,0.7700000000000031,
45320,46.61,46.31,46.61,45.75,972252,1.3699999999999974,
45321,45.67,46.64,46.64,45.44,666204,0.5100000000000051,
45322,45.94,45.8,46.33,45.62,600064,3.4399999999999977,
45323,46.4,45.98,46.59,45.9,536245,3.6899999999999977,
45324,46.25,46.5,46.85,46.25,442081,3.75,
45327,45.55,46.17,46.25,45.32,402901,2.6099999999999994,
45328,46.2,45.78,46.29,45.56,373808,3.0600000000000023,
45329,46.48,46.1,46.66,46.02,448351,1.9499999999999957,
45330,46.45,46.48,46.88,46.36,409258,1.720000000000006,
45331,46.2,46.45,46.98,46.2,474480,-0.10999999999999943,
45334,45.2,46.2,46.42,45.17,592544,-1.4099999999999966,
45335,45.14,45.2,45.7,44.82,505798,-0.5300000000000011,0.21999999999999886
45336,45.56,44.47,45.75,44.4,470982,-0.37999999999999545,0.2600000000000051
45337,45.65,45.83,46.29,45.52,530958,-0.75,0.3299999999999983
45338,47.0,45.88,47.06,45.88,744562,0.75,1.2299999999999969
45341,46.23,46.65,46.67,46.01,389532,0.6799999999999997,0.46999999999999886
45342,46.01,46.23,46.36,45.74,347025,-0.19000000000000483,0.6099999999999994
45343,47.07,46.0,47.07,45.98,630155,0.5900000000000034,1.509999999999998
45344,46.45,47.38,47.58,46.39,586541,0.0,1.3000000000000043
45345,46.7,46.63,46.85,46.1,350863,0.5,1.1600000000000037
45348,46.51,46.68,46.94,46.51,364430,1.3099999999999952,1.269999999999996
45349,46.4,46.74,46.76,46.04,286689,1.259999999999998,1.240000000000002
45350,46.16,46.45,46.52,45.83,395607,0.5999999999999943,3.6599999999999966
45351,45.22,46.0,46.16,44.89,1286863,-0.4299999999999997,2.509999999999998
45352,43.87,43.5,44.09,43.28,731891,-3.1300000000000026,1.3699999999999974
45355,43.4,43.85,43.99,42.86,491590,-2.8299999999999983,0.46000000000000085
45356,42.63,43.2,43.2,42.45,528690,-3.3799999999999955,-0.509999999999998
45357,42.77,42.54,42.83,42.34,425371,-4.299999999999997,-1.759999999999998
45358,43.26,42.5,43.42,42.34,318126,-3.190000000000005,-1.4699999999999989
45359,42.93,43.23,43.39,42.78,347540,-3.770000000000003,-3.3800000000000026
45362,42.21,42.81,42.82,41.33,644323,-4.299999999999997,-4.399999999999999
45363,43.48,42.23,43.49,41.64,716088,-2.9200000000000017,-2.190000000000005
45364,43.2,43.46,43.66,43.08,540592,-2.9599999999999937,-2.739999999999995
45365,43.31,43.21,43.54,43.13,555233,-1.9099999999999966,-3.0899999999999963
45366,42.97,43.35,43.51,42.7,1056310,-0.8999999999999986,-3.280000000000001
45369,42.74,42.97,43.05,42.48,370089,-0.6599999999999966,-2.809999999999995
45370,43.33,42.83,43.34,42.61,619800,0.6999999999999957,-2.8700000000000045
45371,43.36,43.33,43.48,42.85,500078,0.5899999999999963,-3.1199999999999974
45372,43.52,43.62,43.65,42.74,633720,0.2600000000000051,-2.9299999999999997
45373,43.03,43.42,43.6,42.8,805137,0.10000000000000142,-3.1700000000000017
45376,43.21,42.95,43.21,42.74,732663,1.0,-1.990000000000002
45377,43.2,43.09,43.35,42.52,434369,-0.27999999999999403,-1.9399999999999977
45378,42.85,42.59,43.23,42.2,734521,-0.3500000000000014,-2.710000000000001
45379,43.14,43.07,43.55,42.77,690525,-0.1700000000000017,-2.509999999999998
45384,43.18,43.16,43.97,42.97,687888,0.21000000000000085,-3.8200000000000003
45385,43.15,43.18,43.32,42.88,561844,0.4099999999999966,-3.0799999999999983
45386,43.21,43.15,43.4,42.96,372175,-0.11999999999999744,-2.799999999999997
45387,42.94,42.82,43.17,42.72,559653,-0.4200000000000017,-4.130000000000003
45390,43.21,42.94,43.22,42.48,539668,-0.3100000000000023,-3.240000000000002
45391,43.11,43.16,43.36,42.85,600964,0.0799999999999983,-3.5900000000000034
45392,44.12,43.58,44.76,43.42,940178,0.9099999999999966,-2.3900000000000006
45393,44.09,44.06,44.23,43.3,727215,0.8900000000000006,-2.309999999999995
45394,44.09,44.24,44.86,44.09,627588,1.240000000000002,-2.069999999999993
45397,44.11,44.09,44.82,44.01,434212,0.9699999999999989,-1.1099999999999994
45398,43.63,43.75,43.97,43.47,571805,0.45000000000000284,-0.23999999999999488
45399,43.23,43.66,43.88,43.14,478990,0.0799999999999983,-0.1700000000000017
45400,43.23,43.4,43.46,42.68,464892,0.01999999999999602,0.5999999999999943
45401,42.9,43.0,43.27,42.59,507898,-0.03999999999999915,0.12999999999999545
45404,43.28,43.08,43.36,43.02,552964,0.07000000000000028,0.020000000000003126
45405,43.43,43.28,43.93,43.23,787556,0.3200000000000003,0.5
45406,44.72,45.45,46.11,44.0,1209807,0.6000000000000014,2.509999999999998
45407,44.01,44.8,44.83,43.78,598262,-0.0800000000000054,0.5300000000000011
45408,45.27,44.31,45.83,44.16,899300,1.1799999999999997,2.0700000000000003
45411,46.28,45.54,46.9,45.54,716219,2.1700000000000017,2.969999999999999
45412,45.8,46.22,46.22,45.49,433701,2.1699999999999946,2.8299999999999983
45414,45.64,45.85,45.85,45.45,574484,2.4100000000000037,2.8999999999999986
45415,46.64,45.66,46.73,45.59,665571,3.4100000000000037,3.3100000000000023
45418,47.45,46.77,47.57,46.7,438185,4.550000000000004,4.090000000000003
45419,48.09,47.58,48.16,47.16,857314,4.810000000000002,4.57
45420,48.0,48.11,48.64,47.84,423288,4.57,4.969999999999999
