Date,Close,Open,High,Low,Volume,SMI 10,SMI 30
45293,148.74,146.36,149.41,146.31,7238388,,
45294,147.84,148.34,149.2,147.175,7697534,,
45295,148.65,148.05,149.2669,147.77,7067618,,
45296,147.42,148.72,148.87,146.55,5294358,,
45299,148.69,147.91,148.92,147.65,8255307,,
45300,149.3,148.57,149.4,148.05,9786934,,
45301,149.94,149.35,150.0,149.26,8591116,,
45302,150.51,150.05,150.8,149.2935,6659447,,
45303,150.6,150.95,151.3,149.89,5684834,,
45307,149.79,150.15,151.5,148.88,8120101,,
45308,149.94,149.155,150.6,149.01,6541439,1.1999999999999886,
45309,148.14,148.225,148.4,146.92,6526221,0.29999999999998295,
45310,147.57,148.25,148.62,147.31,7848138,-1.0800000000000125,
45313,147.86,146.97,148.21,146.28,11084134,0.44000000000002615,
45314,153.98,153.11,156.4,152.89,19101558,5.289999999999992,
45315,152.12,153.93,154.23,152.09,11592672,2.819999999999993,
45316,155.62,152.4,155.66,152.06,10352452,5.680000000000007,
45317,156.14,155.81,156.16,155.34,8356819,5.6299999999999955,
45320,156.16,156.68,157.33,155.395,8987609,5.560000000000002,
45321,157.49,156.34,157.92,155.82,7794730,7.700000000000017,
45322,157.14,157.99,158.5,156.7,8870215,7.199999999999989,
45323,159.18,156.77,159.3,156.62,7601144,11.04000000000002,
45324,158.09,158.97,159.6,157.525,7937716,10.52000000000001,
45327,158.21,158.17,159.0,157.555,6931933,10.349999999999994,
45328,158.96,158.305,159.07,157.87,6185982,4.980000000000018,
45329,159.12,159.1,159.83,158.74,7209276,7.0,
45330,158.64,158.8,159.1,157.77,6121778,3.019999999999982,
45331,157.42,158.26,158.34,156.96,5978181,1.2800000000000011,
45334,157.11,157.36,157.61,155.485,5482124,0.950000000000017,
45335,156.27,157.75,158.97,155.48,6046869,-1.2199999999999989,
45336,155.63,156.16,156.16,154.91,5727455,-1.509999999999991,6.889999999999986
45337,157.01,156.3,157.42,156.15,6249241,-2.170000000000016,9.169999999999987
45338,157.51,157.04,158.45,156.67,6617706,-0.5800000000000125,8.859999999999985
45342,158.51,158.7,159.79,158.13,6622058,0.29999999999998295,11.090000000000003
45343,160.4,159.19,160.4,159.19,7121116,1.4399999999999977,11.710000000000008
45344,160.56,159.46,161.0901,158.63,6619639,1.4399999999999977,11.259999999999991
45345,161.03,160.6,161.74,160.16,5486533,2.390000000000015,11.090000000000003
45348,160.22,161.025,161.17,160.07,4531936,2.8000000000000114,9.710000000000008
45349,159.3,159.41,159.8,158.9613,3868405,2.1899999999999977,8.700000000000017
45350,160.05,159.065,160.12,158.64,3802915,3.780000000000001,10.26000000000002
45351,158.94,159.93,160.11,158.18,8348201,3.3100000000000023,9.0
45352,158.85,158.05,159.03,157.61,4819929,1.8400000000000034,10.710000000000008
45355,159.56,157.74,159.76,157.67,3841623,2.0500000000000114,11.990000000000009
45356,159.32,159.46,159.99,158.78,4481715,0.8100000000000023,11.45999999999998
45357,159.57,159.68,159.99,158.91,5405719,-0.8300000000000125,5.590000000000003
45358,160.62,159.95,160.91,159.47,4783943,0.060000000000002274,8.5
45359,160.35,159.85,161.245,158.29,5080225,-0.6800000000000068,4.72999999999999
45362,161.55,161.34,162.62,160.815,5171060,1.3300000000000125,5.410000000000025
45363,161.93,161.82,162.52,161.23,4229060,2.6299999999999955,5.77000000000001
